TransactionID;CustomerID;Date;ProductID;Price;Qty;TotalAmount;StoreID
TR39263;157;06/02/2022;P8;16000;3;48000;2
TR48375;193;06/02/2022;P2;3200;5;16000;7
TR73408;346;06/02/2022;P3;7500;1;7500;14
TR82154;303;06/02/2022;P1;8800;7;61600;5
TR83612;435;06/02/2022;P5;4200;4;16800;5
TR85850;56;06/02/2022;P8;16000;2;32000;6
TR89135;72;06/02/2022;P7;9400;3;28200;7
TR97622;277;06/02/2022;P9;10000;7;70000;5
TR16565;285;07/02/2022;P7;9400;3;28200;11
TR17222;32;07/02/2022;P6;18000;2;36000;7
TR55079;202;07/02/2022;P9;10000;6;60000;2
TR5564;60;07/02/2022;P8;16000;1;16000;6
TR60441;304;07/02/2022;P3;7500;4;30000;10
TR65477;413;07/02/2022;P8;16000;3;48000;5
TR7048;60;07/02/2022;P7;9400;4;37600;10
TR71116;247;07/02/2022;P4;12000;5;60000;12
TR84670;380;07/02/2022;P2;3200;4;12800;2
TR23384;69;08/02/2022;P2;3200;7;22400;5
TR25004;23;08/02/2022;P1;8800;6;52800;9
TR31235;369;08/02/2022;P7;9400;6;56400;12
TR34015;161;08/02/2022;P6;18000;3;54000;12
TR43653;108;08/02/2022;P2;3200;7;22400;4
TR44851;105;08/02/2022;P1;8800;9;79200;12
TR4647;421;08/02/2022;P4;12000;2;24000;9
TR48277;420;08/02/2022;P2;3200;4;12800;13
TR56420;341;08/02/2022;P5;4200;3;12600;10
TR80968;251;08/02/2022;P1;8800;8;70400;11
TR96509;298;08/02/2022;P9;10000;7;70000;12
TR15206;367;09/02/2022;P2;3200;4;12800;5
TR24859;231;09/02/2022;P9;10000;5;50000;3
TR29752;159;09/02/2022;P4;12000;3;36000;1
TR4437;101;09/02/2022;P5;4200;3;12600;3
TR46491;44;09/02/2022;P7;9400;2;18800;6
TR46598;412;09/02/2022;P6;18000;4;72000;3
TR52103;296;09/02/2022;P8;16000;2;32000;11
TR54439;189;09/02/2022;P5;4200;3;12600;7
TR71178;98;09/02/2022;P10;15000;1;15000;2
TR71502;213;09/02/2022;P5;4200;5;21000;2
TR73369;76;09/02/2022;P5;4200;2;8400;13
TR7578;21;09/02/2022;P2;3200;3;9600;11
TR76267;120;09/02/2022;P1;8800;5;44000;6
TR81230;186;09/02/2022;P2;3200;7;22400;10
TR83655;17;09/02/2022;P5;4200;5;21000;3
TR87252;279;09/02/2022;P5;4200;2;8400;3
TR87762;93;09/02/2022;P2;3200;3;9600;8
TR94959;201;09/02/2022;P5;4200;2;8400;1
TR16271;396;10/02/2022;P10;15000;2;30000;9
TR21798;83;10/02/2022;P9;10000;5;50000;11
TR32721;102;10/02/2022;P6;18000;3;54000;2
TR33187;300;10/02/2022;P4;12000;1;12000;4
TR45401;31;10/02/2022;P7;9400;4;37600;12
TR49791;287;10/02/2022;P1;8800;8;70400;7
TR60921;108;10/02/2022;P8;16000;1;16000;5
TR72115;97;10/02/2022;P10;15000;4;60000;4
TR80958;395;10/02/2022;P3;7500;5;37500;6
TR8134;5;10/02/2022;P5;4200;5;21000;14
TR83719;184;10/02/2022;P8;16000;3;48000;4
TR83736;273;10/02/2022;P9;10000;5;50000;1
TR99028;407;10/02/2022;P8;16000;1;16000;12
TR12602;338;11/02/2022;P2;3200;7;22400;2
TR26510;39;11/02/2022;P1;8800;7;61600;6
TR27425;17;11/02/2022;P7;9400;5;47000;11
TR29921;228;11/02/2022;P6;18000;2;36000;7
TR34337;167;11/02/2022;P9;10000;3;30000;5
TR34779;379;11/02/2022;P1;8800;9;79200;8
TR35259;66;11/02/2022;P7;9400;6;56400;14
TR43325;444;11/02/2022;P8;16000;1;16000;11
TR5219;143;11/02/2022;P8;16000;2;32000;11
TR54004;336;11/02/2022;P3;7500;4;30000;4
TR58429;39;11/02/2022;P5;4200;5;21000;3
TR58559;164;11/02/2022;P8;16000;2;32000;5
TR68369;99;11/02/2022;P4;12000;3;36000;8
TR78052;418;11/02/2022;P5;4200;5;21000;5
TR91786;86;11/02/2022;P5;4200;4;16800;13
TR35051;429;12/02/2022;P6;18000;2;36000;11
TR37109;335;12/02/2022;P7;9400;4;37600;3
TR54531;292;12/02/2022;P10;15000;2;30000;13
TR56104;222;12/02/2022;P5;4200;4;16800;12
TR60213;386;12/02/2022;P3;7500;3;22500;9
TR7436;341;12/02/2022;P8;16000;1;16000;3
TR85229;270;12/02/2022;P9;10000;3;30000;3
TR88303;109;12/02/2022;P8;16000;1;16000;1
TR88968;171;12/02/2022;P5;4200;3;12600;14
TR90253;424;12/02/2022;P9;10000;6;60000;14
TR90705;369;12/02/2022;P2;3200;5;16000;14
TR15329;362;13/02/2022;P8;16000;2;32000;2
TR18434;244;13/02/2022;P9;10000;3;30000;3
TR3900;443;13/02/2022;P6;18000;2;36000;7
TR41200;146;13/02/2022;P2;3200;5;16000;4
TR41341;292;13/02/2022;P9;10000;3;30000;7
TR65384;355;13/02/2022;P10;15000;3;45000;3
TR7290;353;13/02/2022;P7;9400;2;18800;9
TR78942;165;13/02/2022;P1;8800;2;17600;14
TR8095;67;13/02/2022;P10;15000;1;15000;3
TR80959;115;13/02/2022;P8;16000;3;48000;10
TR82012;274;13/02/2022;P5;4200;3;12600;5
TR83201;261;13/02/2022;P5;4200;5;21000;8
TR98055;352;13/02/2022;P2;3200;4;12800;8
TR14949;22;14/02/2022;P4;12000;4;48000;5
TR16538;153;14/02/2022;P10;15000;3;45000;3
TR31406;237;14/02/2022;P3;7500;3;22500;13
TR31647;152;14/02/2022;P6;18000;2;36000;4
TR4200;196;14/02/2022;P8;16000;3;48000;3
TR45517;43;14/02/2022;P6;18000;4;72000;3
TR46450;162;14/02/2022;P1;8800;5;44000;11
TR5293;233;14/02/2022;P10;15000;4;60000;6
TR67146;310;14/02/2022;P3;7500;6;45000;2
TR67365;232;14/02/2022;P10;15000;2;30000;1
TR8299;305;14/02/2022;P5;4200;5;21000;5
TR84220;380;14/02/2022;P8;16000;3;48000;14
TR88291;84;14/02/2022;P3;7500;5;37500;9
TR25493;131;15/02/2022;P3;7500;4;30000;13
TR33463;45;15/02/2022;P10;15000;5;75000;6
TR38558;308;15/02/2022;P2;3200;6;19200;11
TR40808;73;15/02/2022;P7;9400;3;28200;14
TR41300;57;15/02/2022;P9;10000;7;70000;3
TR54172;365;15/02/2022;P10;15000;3;45000;7
TR58624;445;15/02/2022;P7;9400;6;56400;1
TR6251;174;15/02/2022;P5;4200;4;16800;6
TR66239;443;15/02/2022;P5;4200;5;21000;14
TR75389;73;15/02/2022;P5;4200;4;16800;7
TR82838;101;15/02/2022;P10;15000;4;60000;9
TR93127;311;15/02/2022;P6;18000;1;18000;6
TR12915;376;16/02/2022;P9;10000;4;40000;14
TR1540;279;16/02/2022;P9;10000;6;60000;1
TR28806;109;16/02/2022;P1;8800;5;44000;13
TR38231;384;16/02/2022;P9;10000;7;70000;12
TR40812;177;16/02/2022;P1;8800;3;26400;9
TR55516;306;16/02/2022;P4;12000;2;24000;7
TR68453;313;16/02/2022;P4;12000;1;12000;10
TR88691;239;16/02/2022;P7;9400;3;28200;4
TR89248;73;16/02/2022;P3;7500;6;45000;2
TR89422;269;16/02/2022;P5;4200;5;21000;10
TR90757;338;16/02/2022;P7;9400;4;37600;8
TR91651;234;16/02/2022;P3;7500;2;15000;8
TR95208;36;16/02/2022;P2;3200;7;22400;12
TR12401;17;17/02/2022;P6;18000;1;18000;12
TR3972;93;17/02/2022;P3;7500;2;15000;3
TR45561;254;17/02/2022;P4;12000;1;12000;9
TR48808;289;17/02/2022;P2;3200;6;19200;8
TR49092;116;17/02/2022;P5;4200;3;12600;9
TR49903;270;17/02/2022;P8;16000;2;32000;12
TR50781;370;17/02/2022;P8;16000;2;32000;10
TR55120;162;17/02/2022;P5;4200;3;12600;2
TR59782;114;17/02/2022;P10;15000;1;15000;9
TR65019;302;17/02/2022;P3;7500;6;45000;4
TR72122;140;17/02/2022;P1;8800;3;26400;3
TR74224;91;17/02/2022;P3;7500;4;30000;8
TR77859;435;17/02/2022;P9;10000;5;50000;9
TR90393;333;17/02/2022;P3;7500;5;37500;11
TR92478;42;17/02/2022;P8;16000;2;32000;8
TR93081;359;17/02/2022;P10;15000;1;15000;3
TR2544;101;18/02/2022;P3;7500;4;30000;4
TR33755;188;18/02/2022;P9;10000;4;40000;10
TR54171;101;18/02/2022;P10;15000;2;30000;8
TR60485;438;18/02/2022;P2;3200;4;12800;8
TR63147;246;18/02/2022;P3;7500;1;7500;14
TR73257;176;18/02/2022;P2;3200;6;19200;2
TR79756;63;18/02/2022;P5;4200;5;21000;13
TR82004;204;18/02/2022;P7;9400;2;18800;9
TR88302;13;18/02/2022;P5;4200;5;21000;3
TR92144;4;18/02/2022;P1;8800;5;44000;6
TR92560;215;18/02/2022;P7;9400;5;47000;7
TR93452;221;18/02/2022;P8;16000;2;32000;10
TR10670;223;19/02/2022;P7;9400;6;56400;11
TR12381;261;19/02/2022;P9;10000;6;60000;10
TR31972;157;19/02/2022;P2;3200;7;22400;13
TR4732;162;19/02/2022;P7;9400;3;28200;3
TR50286;391;19/02/2022;P8;16000;3;48000;8
TR50313;85;19/02/2022;P5;4200;3;12600;9
TR6443;182;19/02/2022;P5;4200;3;12600;3
TR66033;124;19/02/2022;P4;12000;2;24000;11
TR68401;153;19/02/2022;P8;16000;2;32000;4
TR73100;377;19/02/2022;P10;15000;3;45000;11
TR75016;196;19/02/2022;P8;16000;2;32000;6
TR80197;291;19/02/2022;P10;15000;1;15000;4
TR12740;263;20/02/2022;P5;4200;4;16800;12
TR49367;8;20/02/2022;P8;16000;1;16000;14
TR61464;231;20/02/2022;P3;7500;4;30000;12
TR68337;202;20/02/2022;P7;9400;6;56400;4
TR809;110;20/02/2022;P10;15000;2;30000;10
TR83326;210;20/02/2022;P8;16000;1;16000;14
TR9376;240;20/02/2022;P7;9400;4;37600;9
TR10469;275;21/02/2022;P3;7500;2;15000;5
TR11166;129;21/02/2022;P10;15000;3;45000;13
TR16611;430;21/02/2022;P8;16000;3;48000;13
TR22908;115;21/02/2022;P7;9400;6;56400;5
TR22968;380;21/02/2022;P2;3200;6;19200;13
TR23981;182;21/02/2022;P7;9400;5;47000;14
TR29122;44;21/02/2022;P8;16000;3;48000;3
TR54634;417;21/02/2022;P2;3200;4;12800;11
TR82002;181;21/02/2022;P5;4200;5;21000;6
TR90976;58;21/02/2022;P2;3200;4;12800;4
TR93475;65;21/02/2022;P5;4200;5;21000;1
TR95650;372;21/02/2022;P8;16000;3;48000;8
TR98774;13;21/02/2022;P3;7500;4;30000;7
TR11656;340;22/02/2022;P5;4200;2;8400;5
TR15420;404;22/02/2022;P9;10000;4;40000;11
TR26241;323;22/02/2022;P1;8800;4;35200;13
TR29564;252;22/02/2022;P10;15000;1;15000;14
TR46326;165;22/02/2022;P9;10000;7;70000;12
TR50463;402;22/02/2022;P4;12000;3;36000;14
TR62611;20;22/02/2022;P7;9400;2;18800;6
TR74694;143;22/02/2022;P4;12000;3;36000;10
TR86914;190;22/02/2022;P7;9400;4;37600;7
TR87911;428;22/02/2022;P2;3200;5;16000;12
TR93693;55;22/02/2022;P2;3200;7;22400;3
TR96631;383;22/02/2022;P3;7500;2;15000;14
TR99067;254;22/02/2022;P2;3200;5;16000;4
TR10495;424;23/02/2022;P8;16000;1;16000;13
TR16968;175;23/02/2022;P8;16000;3;48000;5
TR21266;13;23/02/2022;P8;16000;1;16000;10
TR3053;85;23/02/2022;P5;4200;5;21000;8
TR40083;288;23/02/2022;P1;8800;9;79200;4
TR42844;362;23/02/2022;P4;12000;3;36000;13
TR45473;352;23/02/2022;P5;4200;5;21000;13
TR47197;272;23/02/2022;P10;15000;5;75000;2
TR54475;1;23/02/2022;P8;16000;1;16000;9
TR57090;263;23/02/2022;P1;8800;4;35200;11
TR57803;184;23/02/2022;P5;4200;5;21000;5
TR64418;417;23/02/2022;P9;10000;1;10000;14
TR81816;120;23/02/2022;P1;8800;10;88000;8
TR81902;225;23/02/2022;P5;4200;3;12600;13
TR89181;29;23/02/2022;P5;4200;5;21000;9
TR93840;141;23/02/2022;P6;18000;2;36000;13
TR95226;388;23/02/2022;P7;9400;3;28200;3
TR99519;197;23/02/2022;P1;8800;9;79200;7
TR17924;316;24/02/2022;P4;12000;4;48000;7
TR22442;392;24/02/2022;P7;9400;5;47000;11
TR34575;444;24/02/2022;P6;18000;1;18000;9
TR41753;174;24/02/2022;P9;10000;4;40000;9
TR53342;120;24/02/2022;P4;12000;1;12000;2
TR54176;13;24/02/2022;P9;10000;1;10000;12
TR5763;415;24/02/2022;P7;9400;5;47000;5
TR62292;361;24/02/2022;P5;4200;2;8400;6
TR87161;55;24/02/2022;P2;3200;3;9600;2
TR91689;398;24/02/2022;P5;4200;5;21000;13
TR98979;260;24/02/2022;P6;18000;2;36000;1
TR17732;43;25/02/2022;P2;3200;6;19200;6
TR23439;53;25/02/2022;P6;18000;1;18000;3
TR33521;281;25/02/2022;P5;4200;4;16800;5
TR37598;67;25/02/2022;P3;7500;5;37500;4
TR5583;240;25/02/2022;P5;4200;4;16800;3
TR59484;15;25/02/2022;P2;3200;5;16000;8
TR67161;133;25/02/2022;P9;10000;2;20000;13
TR82243;283;25/02/2022;P2;3200;7;22400;13
TR94290;223;25/02/2022;P1;8800;2;17600;10
TR13291;106;26/02/2022;P3;7500;5;37500;11
TR13728;27;26/02/2022;P8;16000;3;48000;14
TR16793;174;26/02/2022;P2;3200;7;22400;4
TR234;167;26/02/2022;P7;9400;6;56400;14
TR27027;347;26/02/2022;P10;15000;1;15000;1
TR27596;206;26/02/2022;P10;15000;4;60000;8
TR30095;272;26/02/2022;P4;12000;1;12000;9
TR32741;303;26/02/2022;P7;9400;2;18800;13
TR40850;313;26/02/2022;P1;8800;4;35200;13
TR5720;108;26/02/2022;P7;9400;5;47000;4
TR5904;57;26/02/2022;P10;15000;5;75000;4
TR59734;20;26/02/2022;P3;7500;3;22500;13
TR65685;68;26/02/2022;P1;8800;10;88000;11
TR70082;8;26/02/2022;P8;16000;3;48000;10
TR70286;113;26/02/2022;P5;4200;4;16800;9
TR71762;349;26/02/2022;P3;7500;6;45000;4
TR78268;189;26/02/2022;P1;8800;8;70400;5
TR79559;124;26/02/2022;P5;4200;4;16800;6
TR86888;72;26/02/2022;P9;10000;2;20000;11
TR90790;395;26/02/2022;P9;10000;2;20000;3
TR91278;321;26/02/2022;P7;9400;6;56400;5
TR22980;396;27/02/2022;P2;3200;6;19200;2
TR26560;310;27/02/2022;P1;8800;5;44000;9
TR26577;435;27/02/2022;P3;7500;5;37500;12
TR39096;186;27/02/2022;P5;4200;4;16800;4
TR3951;172;27/02/2022;P6;18000;3;54000;8
TR49863;221;27/02/2022;P2;3200;6;19200;12
TR53040;2;27/02/2022;P5;4200;4;16800;3
TR54890;364;27/02/2022;P10;15000;4;60000;12
TR62409;103;27/02/2022;P2;3200;3;9600;1
TR6960;13;27/02/2022;P1;8800;5;44000;5
TR79552;65;27/02/2022;P2;3200;6;19200;9
TR80868;120;27/02/2022;P8;16000;1;16000;7
TR84031;175;27/02/2022;P7;9400;5;47000;3
TR90717;282;27/02/2022;P10;15000;4;60000;10
TR93245;326;27/02/2022;P6;18000;4;72000;5
TR95309;61;27/02/2022;P9;10000;5;50000;5
TR96032;136;27/02/2022;P10;15000;1;15000;2
TR97696;355;27/02/2022;P7;9400;5;47000;10
TR10357;197;28/02/2022;P3;7500;5;37500;3
TR23843;141;28/02/2022;P10;15000;1;15000;5
TR28498;222;28/02/2022;P8;16000;3;48000;2
TR3028;377;28/02/2022;P2;3200;6;19200;9
TR33274;446;28/02/2022;P4;12000;2;24000;11
TR33854;216;28/02/2022;P1;8800;7;61600;1
TR44516;420;28/02/2022;P2;3200;7;22400;11
TR52498;297;28/02/2022;P2;3200;3;9600;12
TR66435;221;28/02/2022;P4;12000;3;36000;14
TR81599;433;28/02/2022;P5;4200;5;21000;4
TR84380;112;28/02/2022;P3;7500;3;22500;6
TR8551;124;28/02/2022;P2;3200;4;12800;9
TR96146;108;28/02/2022;P5;4200;5;21000;5
TR9718;92;28/02/2022;P8;16000;2;32000;13
TR10183;368;01/03/2022;P10;15000;1;15000;2
TR13110;267;01/03/2022;P5;4200;2;8400;11
TR13285;244;01/03/2022;P1;8800;3;26400;14
TR18419;444;01/03/2022;P3;7500;5;37500;13
TR22859;445;01/03/2022;P5;4200;2;8400;6
TR31256;285;01/03/2022;P5;4200;5;21000;11
TR31756;365;01/03/2022;P6;18000;4;72000;6
TR33164;342;01/03/2022;P2;3200;4;12800;4
TR37464;213;01/03/2022;P7;9400;2;18800;9
TR38919;179;01/03/2022;P2;3200;5;16000;3
TR39596;440;01/03/2022;P1;8800;5;44000;11
TR46900;13;01/03/2022;P7;9400;4;37600;13
TR47958;311;01/03/2022;P1;8800;9;79200;3
TR75077;65;01/03/2022;P4;12000;2;24000;6
TR78899;313;01/03/2022;P2;3200;7;22400;2
TR87330;236;01/03/2022;P5;4200;2;8400;11
TR93040;346;01/03/2022;P3;7500;2;15000;12
TR93130;2;01/03/2022;P2;3200;5;16000;5
TR94809;393;01/03/2022;P1;8800;7;61600;2
TR10884;300;02/03/2022;P9;10000;1;10000;12
TR13266;228;02/03/2022;P4;12000;3;36000;10
TR16146;189;02/03/2022;P9;10000;4;40000;5
TR2071;46;02/03/2022;P9;10000;6;60000;6
TR21226;350;02/03/2022;P5;4200;3;12600;10
TR24696;95;02/03/2022;P2;3200;4;12800;8
TR27062;263;02/03/2022;P6;18000;3;54000;4
TR3460;431;02/03/2022;P8;16000;2;32000;7
TR37234;425;02/03/2022;P5;4200;5;21000;11
TR42008;409;02/03/2022;P9;10000;7;70000;8
TR43969;199;02/03/2022;P6;18000;4;72000;4
TR56422;212;02/03/2022;P7;9400;3;28200;12
TR56774;280;02/03/2022;P2;3200;7;22400;6
TR56905;38;02/03/2022;P5;4200;4;16800;3
TR58006;365;02/03/2022;P10;15000;3;45000;12
TR58489;207;02/03/2022;P2;3200;6;19200;11
TR61030;331;02/03/2022;P2;3200;6;19200;10
TR63325;325;02/03/2022;P5;4200;4;16800;4
TR65502;130;02/03/2022;P2;3200;4;12800;8
TR66071;251;02/03/2022;P8;16000;2;32000;14
TR69836;121;02/03/2022;P4;12000;2;24000;13
TR7411;100;02/03/2022;P5;4200;4;16800;2
TR75842;199;02/03/2022;P10;15000;5;75000;8
TR76754;384;02/03/2022;P1;8800;6;52800;10
TR79718;322;02/03/2022;P5;4200;3;12600;9
TR7991;229;02/03/2022;P1;8800;5;44000;4
TR82557;18;02/03/2022;P3;7500;2;15000;6
TR83;293;02/03/2022;P5;4200;3;12600;13
TR94484;217;02/03/2022;P5;4200;2;8400;7
TR97998;346;02/03/2022;P3;7500;1;7500;10
TR99645;191;02/03/2022;P10;15000;5;75000;7
TR10492;388;03/03/2022;P8;16000;1;16000;3
TR11956;83;03/03/2022;P5;4200;3;12600;6
TR13638;139;03/03/2022;P5;4200;5;21000;1
TR14623;421;03/03/2022;P4;12000;5;60000;2
TR15464;127;03/03/2022;P6;18000;2;36000;11
TR22245;244;03/03/2022;P10;15000;3;45000;7
TR33325;254;03/03/2022;P6;18000;4;72000;3
TR35416;354;03/03/2022;P1;8800;8;70400;12
TR48165;263;03/03/2022;P10;15000;3;45000;2
TR48564;59;03/03/2022;P7;9400;3;28200;11
TR58056;27;03/03/2022;P2;3200;3;9600;5
TR60144;29;03/03/2022;P7;9400;6;56400;14
TR60335;259;03/03/2022;P2;3200;3;9600;14
TR61867;165;03/03/2022;P5;4200;4;16800;4
TR74302;399;03/03/2022;P5;4200;4;16800;3
TR81667;249;03/03/2022;P2;3200;7;22400;4
TR81928;389;03/03/2022;P5;4200;2;8400;1
TR83807;172;03/03/2022;P1;8800;2;17600;10
TR88912;50;03/03/2022;P10;15000;1;15000;10
TR897;65;03/03/2022;P5;4200;3;12600;3
TR89729;126;03/03/2022;P7;9400;4;37600;13
TR91355;170;03/03/2022;P3;7500;5;37500;1
TR93283;298;03/03/2022;P2;3200;5;16000;11
TR96936;121;03/03/2022;P3;7500;5;37500;1
TR9709;94;03/03/2022;P10;15000;2;30000;12
TR97478;226;03/03/2022;P6;18000;4;72000;2
TR98430;234;03/03/2022;P7;9400;3;28200;11
TR25341;270;04/03/2022;P7;9400;4;37600;5
TR34368;438;04/03/2022;P2;3200;5;16000;3
TR37123;85;04/03/2022;P3;7500;2;15000;9
TR38909;285;04/03/2022;P3;7500;4;30000;12
TR39176;356;04/03/2022;P10;15000;5;75000;12
TR4544;358;04/03/2022;P3;7500;3;22500;11
TR53931;31;04/03/2022;P7;9400;2;18800;4
TR54885;188;04/03/2022;P1;8800;5;44000;3
TR65295;112;04/03/2022;P5;4200;5;21000;5
TR66478;133;04/03/2022;P5;4200;3;12600;1
TR67562;323;04/03/2022;P2;3200;6;19200;10
TR7418;92;04/03/2022;P4;12000;2;24000;1
TR79620;212;04/03/2022;P9;10000;4;40000;12
TR83712;430;04/03/2022;P2;3200;5;16000;13
TR94357;277;04/03/2022;P9;10000;4;40000;14
TR97857;208;04/03/2022;P2;3200;5;16000;4
TR10918;219;05/03/2022;P5;4200;4;16800;13
TR38050;47;05/03/2022;P7;9400;3;28200;14
TR41890;199;05/03/2022;P4;12000;3;36000;2
TR42708;212;05/03/2022;P8;16000;2;32000;3
TR62377;14;05/03/2022;P10;15000;4;60000;12
TR72079;126;05/03/2022;P5;4200;2;8400;9
TR90751;365;05/03/2022;P1;8800;9;79200;12
TR98496;374;05/03/2022;P5;4200;2;8400;6
TR11335;305;06/03/2022;P2;3200;4;12800;3
TR1674;381;06/03/2022;P10;15000;1;15000;9
TR18750;138;06/03/2022;P10;15000;5;75000;7
TR24260;322;06/03/2022;P10;15000;2;30000;6
TR26867;120;06/03/2022;P8;16000;3;48000;10
TR31261;308;06/03/2022;P1;8800;5;44000;9
TR37037;104;06/03/2022;P9;10000;2;20000;11
TR40997;283;06/03/2022;P2;3200;3;9600;14
TR41021;114;06/03/2022;P2;3200;4;12800;2
TR47724;293;06/03/2022;P7;9400;3;28200;10
TR55212;213;06/03/2022;P7;9400;3;28200;4
TR64718;222;06/03/2022;P9;10000;5;50000;6
TR7259;422;06/03/2022;P10;15000;5;75000;10
TR74684;51;06/03/2022;P7;9400;2;18800;14
TR83945;402;06/03/2022;P2;3200;6;19200;14
TR96075;63;06/03/2022;P8;16000;3;48000;4
TR11672;102;07/03/2022;P5;4200;4;16800;14
TR11768;356;07/03/2022;P1;8800;2;17600;6
TR46867;263;07/03/2022;P1;8800;9;79200;2
TR52577;132;07/03/2022;P3;7500;5;37500;3
TR54824;165;07/03/2022;P8;16000;2;32000;9
TR62021;66;07/03/2022;P9;10000;6;60000;1
TR62324;173;07/03/2022;P2;3200;3;9600;13
TR65426;124;07/03/2022;P3;7500;4;30000;14
TR78728;258;07/03/2022;P3;7500;5;37500;12
TR79324;42;07/03/2022;P10;15000;2;30000;12
TR80439;55;07/03/2022;P3;7500;5;37500;8
TR81252;352;07/03/2022;P5;4200;5;21000;4
TR85821;89;07/03/2022;P1;8800;10;88000;12
TR86699;65;07/03/2022;P9;10000;1;10000;9
TR94304;438;07/03/2022;P7;9400;5;47000;7
TR94525;191;07/03/2022;P8;16000;2;32000;14
TR96082;350;07/03/2022;P9;10000;5;50000;6
TR99870;431;07/03/2022;P5;4200;4;16800;8
TR13511;4;08/03/2022;P3;7500;5;37500;7
TR49217;430;08/03/2022;P4;12000;1;12000;13
TR57833;355;08/03/2022;P10;15000;2;30000;12
TR74939;311;08/03/2022;P5;4200;4;16800;6
TR84490;269;08/03/2022;P8;16000;1;16000;2
TR92165;365;08/03/2022;P6;18000;3;54000;2
TR19367;298;09/03/2022;P7;9400;6;56400;12
TR23583;360;09/03/2022;P3;7500;2;15000;2
TR26684;40;09/03/2022;P10;15000;2;30000;12
TR32237;198;09/03/2022;P2;3200;6;19200;2
TR48377;294;09/03/2022;P9;10000;1;10000;12
TR48509;430;09/03/2022;P10;15000;2;30000;11
TR48538;277;09/03/2022;P4;12000;3;36000;7
TR52759;140;09/03/2022;P8;16000;3;48000;4
TR55578;58;09/03/2022;P10;15000;5;75000;4
TR55776;338;09/03/2022;P5;4200;4;16800;6
TR56320;199;09/03/2022;P4;12000;3;36000;13
TR77452;19;09/03/2022;P1;8800;8;70400;2
TR83825;21;09/03/2022;P5;4200;2;8400;1
TR90458;37;09/03/2022;P5;4200;3;12600;2
TR99010;263;09/03/2022;P6;18000;3;54000;10
TR99670;309;09/03/2022;P1;8800;2;17600;6
TR13542;173;10/03/2022;P6;18000;3;54000;12
TR17932;388;10/03/2022;P5;4200;2;8400;4
TR22169;24;10/03/2022;P8;16000;1;16000;12
TR46187;394;10/03/2022;P7;9400;6;56400;2
TR48294;57;10/03/2022;P5;4200;2;8400;11
TR5151;7;10/03/2022;P8;16000;2;32000;9
TR51711;278;10/03/2022;P7;9400;4;37600;5
TR53069;64;10/03/2022;P2;3200;6;19200;6
TR59752;174;10/03/2022;P9;10000;2;20000;10
TR65791;355;10/03/2022;P5;4200;3;12600;7
TR70168;118;10/03/2022;P5;4200;5;21000;4
TR70776;136;10/03/2022;P10;15000;4;60000;10
TR71483;68;10/03/2022;P5;4200;2;8400;7
TR77331;73;10/03/2022;P1;8800;10;88000;11
TR79227;291;10/03/2022;P3;7500;6;45000;11
TR86016;293;10/03/2022;P5;4200;4;16800;6
TR86550;293;10/03/2022;P2;3200;6;19200;11
TR8808;329;10/03/2022;P1;8800;2;17600;6
TR1544;11;11/03/2022;P3;7500;1;7500;5
TR1575;50;11/03/2022;P3;7500;2;15000;3
TR19455;65;11/03/2022;P10;15000;1;15000;10
TR2304;14;11/03/2022;P9;10000;3;30000;2
TR27858;36;11/03/2022;P6;18000;2;36000;11
TR32836;272;11/03/2022;P10;15000;1;15000;8
TR42175;12;11/03/2022;P10;15000;2;30000;1
TR46347;267;11/03/2022;P7;9400;5;47000;10
TR46513;65;11/03/2022;P7;9400;5;47000;5
TR5344;186;11/03/2022;P2;3200;4;12800;10
TR60024;342;11/03/2022;P5;4200;4;16800;6
TR6189;157;11/03/2022;P10;15000;4;60000;13
TR62871;129;11/03/2022;P9;10000;1;10000;3
TR66795;142;11/03/2022;P4;12000;4;48000;10
TR71512;265;11/03/2022;P10;15000;1;15000;5
TR81037;118;11/03/2022;P8;16000;3;48000;4
TR82337;295;11/03/2022;P7;9400;4;37600;2
TR83227;155;11/03/2022;P5;4200;3;12600;12
TR83234;111;11/03/2022;P10;15000;5;75000;9
TR88521;300;11/03/2022;P3;7500;2;15000;8
TR89747;189;11/03/2022;P7;9400;5;47000;3
TR93791;418;11/03/2022;P5;4200;3;12600;7
TR95504;90;11/03/2022;P5;4200;3;12600;11
TR95530;85;11/03/2022;P9;10000;4;40000;14
TR15016;418;12/03/2022;P9;10000;2;20000;10
TR27961;126;12/03/2022;P10;15000;4;60000;12
TR35363;161;12/03/2022;P4;12000;3;36000;12
TR43634;303;12/03/2022;P2;3200;4;12800;11
TR59043;130;12/03/2022;P10;15000;3;45000;14
TR63387;350;12/03/2022;P9;10000;4;40000;9
TR6643;229;12/03/2022;P5;4200;3;12600;2
TR68592;430;12/03/2022;P2;3200;3;9600;7
TR72611;232;12/03/2022;P2;3200;3;9600;4
TR75048;374;12/03/2022;P5;4200;2;8400;13
TR84181;307;12/03/2022;P3;7500;3;22500;4
TR95202;283;12/03/2022;P9;10000;3;30000;11
TR96941;119;12/03/2022;P2;3200;4;12800;11
TR11097;43;13/03/2022;P10;15000;3;45000;1
TR11813;76;13/03/2022;P10;15000;2;30000;8
TR19441;403;13/03/2022;P10;15000;1;15000;1
TR41376;151;13/03/2022;P7;9400;4;37600;1
TR47559;307;13/03/2022;P3;7500;2;15000;2
